iter	Passed	Remaining
6322	232259	135065
6323	232275	135016
6324	232307	134976
6325	232324	134928
6326	232338	134878
6327	232364	134835
6328	232379	134786
6329	232396	134738
6330	232421	134695
6331	232442	134649
6332	232483	134614
6333	232499	134566
6334	232519	134520
6335	232536	134471
6336	232552	134423
6337	232577	134379
6338	232592	134330
6339	232607	134281
6340	232623	134232
6341	232641	134184
6342	232665	134141
6343	232681	134092
6344	232698	134044
6345	232715	133996
6346	232732	133948
6347	232750	133901
6348	232783	133862
6349	232804	133816
6350	232822	133769
6351	232840	133721
6352	232863	133677
6353	232879	133628
6354	232895	133580
6355	232911	133532
6356	232929	133484
6357	232946	133437
6358	232972	133393
6359	232984	133343
6360	233002	133295
6361	233016	133246
6362	233029	133196
6363	233042	133146
6364	233057	133097
6365	233071	133047
6366	233083	132997
6367	233096	132947
6368	233110	132897
6369	233125	132848
6370	233142	132800
6371	233173	132761
6372	233199	132718
6373	233213	132668
6374	233227	132619
6375	233240	132569
6376	233264	132525
6377	233280	132477
6378	233298	132430
6379	233319	132385
6380	233333	132335
6381	233362	132294
6382	233379	132247
6383	233412	132208
6384	233431	132162
6385	233456	132119
6386	233485	132078
6387	233541	132052
6388	233568	132010
6389	233592	131967
6390	233614	131922
6391	233655	131888
6392	233711	131862
6393	233742	131822
6394	233765	131778
6395	233783	131731
6396	233852	131713
6397	233881	131672
6398	233899	131625
6399	233940	131591
6400	233991	131562
6401	234028	131527
6402	234058	131486
6403	234080	131441
6404	234110	131401
6405	234149	131366
6406	234193	131334
6407	234245	131306
6408	234269	131262
6409	234355	131253
6410	234442	131245
6411	234464	131200
6412	234565	131200
6413	234578	131150
6414	234593	131101
6415	234629	131064
6416	234645	131016
6417	234707	130994
6418	234728	130949
6419	234764	130912
6420	234782	130865
6421	234801	130818
6422	234821	130773
6423	234839	130726
6424	234858	130680
6425	234877	130633
6426	234898	130588
6427	234912	130539
6428	234932	130493
6429	235120	130541
6430	235155	130503
6431	235179	130460
6432	235202	130416
6433	235257	130389
6434	235310	130362
6435	235333	130318
6436	235353	130272
6437	235372	130226
6438	235387	130178
6439	235405	130131
6440	235458	130103
6441	235493	130066
6442	235520	130024
6443	235534	129975
6444	235615	129962
6445	235634	129917
6446	235653	129871
6447	235674	129825
6448	235690	129777
6449	235701	129726
6450	235714	129677
6451	235738	129634
6452	235762	129590
6453	235785	129546
6454	235794	129495
6455	235805	129444
6456	235818	129395
6457	235852	129357
6458	235866	129308
6459	235894	129267
6460	235914	129221
6461	235943	129181
6462	235962	129135
6463	236074	129139
6464	236112	129103
6465	236164	129076
6466	236195	129036
6467	236236	129002
6468	236302	128981
6469	236350	128951
6470	236383	128913
6471	236517	128929
6472	236541	128886
6473	236556	128837
6474	236578	128793
6475	236600	128749
6476	236733	128765
6477	236779	128733
6478	236808	128693
6479	236881	128676
6480	236950	128657
6481	236967	128610
6482	237003	128573
6483	237024	128528
6484	237051	128486
6485	237088	128450
6486	237100	128400
6487	237213	128405
6488	237251	128369
6489	237288	128333
6490	237328	128298
6491	237357	128257
6492	237396	128222
6493	237436	128188
6494	237464	128146
6495	237517	128119
6496	237560	128085
6497	237593	128047
6498	237645	128018
6499	237663	127972
6500	237685	127928
6501	237699	127879
6502	237726	127838
6503	237745	127791
6504	237759	127743
6505	237773	127694
6506	237794	127649
6507	237817	127605
6508	237831	127557
6509	237844	127508
6510	237862	127461
6511	237889	127419
6512	237904	127371
6513	237944	127337
6514	238067	127346
6515	238100	127308
6516	238131	127268
6517	238183	127240
6518	238211	127199
6519	238226	127151
6520	238239	127102
6521	238253	127054
6522	238266	127005
6523	238281	126956
6524	238296	126909
6525	238322	126866
6526	238344	126822
6527	238359	126774
6528	238377	126728
6529	238392	126680
6530	238411	126634
6531	238442	126595
6532	238465	126551
6533	238479	126502
6534	238489	126452
6535	238559	126433
6536	238572	126384
6537	238600	126343
6538	238637	126307
6539	238670	126268
6540	238698	126228
6541	238745	126197
6542	238768	126153
6543	238784	126106
6544	238809	126063
6545	238827	126017
6546	238846	125971
6547	238861	125923
6548	238876	125876
6549	238900	125833
6550	238915	125785
6551	238929	125736
6552	238943	125688
6553	238957	125640
6554	238973	125593
6555	238998	125550
6556	239015	125503
6557	239040	125461
6558	239057	125415
6559	239079	125370
6560	239100	125326
6561	239175	125310
6562	239198	125266
6563	239213	125219
6564	239235	125175
6565	239273	125139
6566	239286	125090
6567	239307	125046
6568	239331	125003
6569	239358	124961
6570	239374	124915
6571	239397	124871
6572	239417	124826
6573	239440	124782
6574	239467	124741
6575	239526	124717
6576	239553	124675
6577	239567	124627
6578	239582	124580
6579	239608	124538
6580	239627	124492
6581	239648	124448
6582	239664	124401
6583	239683	124355
6584	239708	124313
6585	239724	124266
6586	239744	124221
6587	239766	124177
6588	239789	124134
6589	239808	124088
6590	239825	124042
6591	239845	123997
6592	239862	123951
6593	239879	123904
6594	239904	123862
6595	239921	123816
6596	239939	123770
6597	239965	123728
6598	239982	123682
6599	239995	123634
6600	240019	123591
6601	240035	123544
6602	240051	123497
6603	240071	123453
6604	240096	123410
6605	240119	123367
6606	240139	123322
6607	240170	123283
6608	240202	123245
6609	240222	123200
6610	240242	123155
6611	240264	123111
6612	240287	123069
6613	240304	123022
6614	240325	122978
6615	240338	122930
6616	240354	122883
6617	240375	122838
6618	240390	122791
6619	240407	122746
6620	240424	122699
6621	240445	122655
6622	240460	122608
6623	240482	122564
6624	240505	122521
6625	240528	122478
6626	240548	122434
6627	240563	122386
6628	240580	122340
6629	240597	122294
6630	240612	122247
6631	240625	122199
6632	240640	122152
6633	240663	122109
6634	240686	122066
6635	240705	122021
6636	240729	121978
6637	240782	121950
6638	240839	121925
6639	240857	121879
6640	240876	121834
6641	240913	121798
6642	240940	121758
6643	241027	121747
6644	241046	121702
6645	241062	121655
6646	241093	121616
6647	241144	121588
6648	241180	121551
6649	241213	121513
6650	241250	121477
6651	241267	121431
6652	241287	121387
6653	241303	121340
6654	241321	121295
6655	241391	121276
6656	241421	121236
6657	241451	121197
6658	241474	121154
6659	241494	121109
6660	241513	121064
6661	241539	121023
6662	241571	120985
6663	241592	120941
6664	241646	120913
6665	241670	120871
6666	241695	120829
6667	241751	120803
6668	241761	120754
6669	241805	120721
6670	241828	120678
6671	241860	120640
6672	241882	120597
6673	241915	120558
6674	241973	120533
6675	242000	120492
6676	242037	120456
6677	242204	120485
6678	242224	120441
6679	242269	120409
6680	242334	120387
6681	242365	120348
6682	242388	120305
6683	242413	120263
6684	242430	120217
6685	242443	120170
6686	242468	120128
6687	242488	120084
6688	242517	120044
6689	242541	120001
6690	242551	119952
6691	242691	119967
6692	242701	119918
6693	242724	119875
6694	242737	119827
6695	242755	119782
6696	242774	119737
6697	242795	119693
6698	242805	119645
6699	242832	119604
6700	242852	119559
6701	242867	119513
6702	242889	119470
6703	242923	119432
6704	242934	119383
6705	242953	119339
6706	242969	119292
6707	243043	119275
6708	243116	119257
6709	243134	119211
6710	243154	119167
6711	243170	119121
6712	243208	119086
6713	243225	119040
6714	243239	118993
6715	243262	118951
6716	243281	118906
6717	243317	118869
6718	243327	118821
6719	243348	118777
6720	243368	118732
6721	243381	118685
6722	243470	118675
6723	243513	118642
6724	243558	118610
6725	243592	118572
6726	243631	118538
6727	243675	118505
6728	243731	118478
6729	243816	118466
6730	243889	118448
6731	243923	118411
6732	243971	118380
6733	243999	118340
6734	244034	118303
6735	244255	118356
6736	244282	118315
6737	244399	118318
6738	244509	118317
6739	244540	118279
6740	244576	118242
6741	244590	118195
6742	244704	118197
6743	244735	118158
6744	244752	118112
6745	244765	118065
6746	244777	118017
6747	244792	117970
6748	244811	117925
6749	244824	117878
6750	244851	117837
6751	244993	117852
6752	245119	117859
6753	245137	117813
6754	245169	117775
6755	245190	117731
6756	245203	117684
6757	245220	117638
6758	245233	117591
6759	245254	117548
6760	245270	117502
6761	245287	117456
6762	245308	117413
6763	245337	117373
6764	245357	117329
6765	245385	117289
6766	245425	117254
6767	245465	117220
6768	245542	117203
6769	245575	117165
6770	245611	117129
6771	245649	117093
6772	245679	117054
6773	245698	117009
6774	245717	116965
6775	245736	116920
6776	245764	116880
6777	245777	116833
6778	245801	116791
6779	245820	116746
6780	245857	116710
6781	245877	116666
6782	245898	116623
6783	245923	116581
6784	245942	116537
6785	245969	116496
6786	245987	116451
6787	246007	116407
6788	246025	116363
6789	246045	116318
6790	246064	116274
6791	246088	116232
6792	246111	116190
6793	246134	116147
6794	246158	116105
6795	246179	116062
6796	246205	116021
6797	246227	115978
6798	246252	115936
6799	246270	115892
6800	246460	115927
6801	246482	115885
6802	246501	115840
6803	246539	115805
6804	246557	115760
6805	246575	115715
6806	246594	115671
6807	246613	115627
6808	246633	115583
6809	246758	115588
6810	246782	115546
6811	246807	115505
6812	246839	115467
6813	246859	115423
6814	246881	115380
6815	246894	115333
6816	246910	115287
6817	246935	115246
6818	246971	115210
6819	247002	115171
6820	247038	115135
6821	247050	115087
6822	247091	115053
6823	247139	115022
6824	247172	114984
6825	247194	114942
6826	247222	114902
6827	247243	114858
6828	247264	114815
6829	247282	114771
6830	247305	114728
6831	247327	114685
6832	247348	114642
6833	247368	114599
6834	247403	114562
6835	247531	114568
6836	247568	114532
6837	247604	114496
6838	247644	114461
6839	247667	114419
6840	247728	114394
6841	247758	114355
6842	247775	114310
6843	247818	114277
6844	247838	114233
6845	247863	114192
6846	247883	114148
6847	247901	114104
6848	247923	114061
6849	247958	114024
6850	247991	113987
6851	248007	113941
6852	248022	113895
6853	248047	113854
6854	248061	113808
6855	248084	113765
6856	248160	113747
6857	248175	113701
6858	248198	113659
6859	248213	113613
6860	248234	113570
6861	248255	113527
6862	248268	113480
6863	248320	113451
6864	248354	113414
6865	248368	113368
6866	248382	113322
6867	248398	113276
6868	248414	113231
6869	248429	113185
6870	248502	113166
6871	248516	113119
6872	248591	113101
6873	248617	113060
6874	248640	113018
6875	248668	112978
6876	248691	112936
6877	248714	112894
6878	248745	112855
6879	248762	112811
6880	248794	112772
6881	248846	112743
6882	248872	112703
6883	248887	112657
6884	248910	112615
6885	248947	112579
6886	248961	112533
6887	248976	112487
6888	249118	112499
6889	249257	112509
6890	249294	112473
6891	249316	112430
6892	249338	112388
6893	249361	112346
6894	249385	112304
6895	249409	112263
6896	249426	112218
6897	249443	112173
6898	249482	112138
6899	249506	112097
6900	249547	112063
6901	249691	112075
6902	249717	112034
6903	249744	111994
6904	249771	111954
6905	249791	111910
6906	249809	111866
6907	249831	111824
6908	249870	111789
6909	249897	111748
6910	249942	111716
6911	249980	111680
6912	250008	111641
6913	250034	111600
6914	250058	111559
6915	250081	111516
6916	250107	111476
6917	250166	111450
6918	250190	111408
6919	250208	111364
6920	250260	111335
6921	250285	111294
6922	250313	111254
6923	250332	111210
6924	250371	111175
6925	250404	111138
6926	250432	111098
6927	250459	111058
6928	250475	111013
6929	250493	110969
6930	250517	110927
6931	250533	110882
6932	250552	110838
6933	250582	110799
6934	250609	110759
6935	250628	110715
6936	250719	110703
6937	250740	110661
6938	250765	110620
6939	250794	110581
6940	250818	110539
6941	250838	110495
6942	250856	110451
6943	251036	110479
6944	251050	110433
6945	251065	110387
6946	251086	110345
6947	251101	110299
6948	251133	110261
6949	251146	110215
6950	251158	110168
6951	251174	110123
6952	251188	110077
6953	251203	110032
6954	251224	109989
6955	251247	109947
6956	251261	109902
6957	251298	109866
6958	251322	109824
6959	251347	109783
6960	251373	109743
6961	251405	109705
6962	251423	109661
6963	251440	109616
6964	251464	109575
6965	251475	109528
6966	251497	109486
6967	251525	109446
6968	251544	109403
6969	251555	109356
6970	251574	109312
6971	251599	109271
6972	251615	109226
6973	251632	109182
6974	251667	109145
6975	251684	109101
6976	251721	109065
6977	251886	109085
6978	251923	109050
6979	251952	109010
6980	252061	109006
6981	252086	108965
6982	252193	108959
6983	252214	108917
6984	252232	108873
6985	252257	108832
6986	252273	108787
6987	252295	108745
6988	252311	108700
6989	252335	108659
6990	252354	108615
6991	252368	108570
6992	252406	108535
6993	252428	108493
6994	252448	108449
6995	252474	108409
6996	252498	108368
6997	252520	108326
6998	252548	108286
6999	252574	108246
7000	252607	108208
7001	252657	108178
7002	252672	108133
7003	252703	108095
7004	252719	108050
7005	252892	108073
7006	252920	108033
7007	252960	107999
7008	252978	107955
7009	253053	107935
7010	253132	107917
7011	253200	107895
7012	253269	107873
7013	253347	107855
7014	253383	107818
7015	253637	107875
7016	253669	107837
7017	253724	107809
7018	253750	107769
7019	253771	107726
7020	253796	107685
7021	253963	107704
7022	253990	107664
7023	254022	107626
7024	254048	107586
7025	254084	107550
7026	254129	107517
7027	254161	107479
7028	254194	107442
7029	254235	107408
7030	254259	107367
7031	254276	107322
7032	254294	107278
7033	254311	107234
7034	254333	107192
7035	254350	107148
7036	254375	107107
7037	254420	107074
7038	254474	107046
7039	254496	107004
7040	254511	106959
7041	254541	106920
7042	254555	106875
7043	254578	106833
7044	254597	106789
7045	254611	106744
7046	254625	106699
7047	254641	106654
7048	254667	106614
7049	254682	106569
7050	254704	106527
7051	254721	106483
7052	254737	106438
7053	254759	106396
7054	254792	106359
7055	254817	106318
7056	254854	106282
7057	254892	106247
7058	254917	106206
7059	254947	106168
7060	254968	106125
7061	254988	106082
7062	255008	106039
7063	255019	105993
7064	255033	105947
7065	255051	105904
7066	255080	105865
7067	255118	105830
7068	255144	105789
7069	255176	105751
7070	255197	105709
7071	255213	105665
7072	255271	105638
7073	255438	105656
7074	255481	105622
7075	255517	105586
7076	255534	105543
7077	255562	105503
7078	255590	105464
7079	255625	105427
7080	255705	105409
7081	255740	105373
7082	255774	105335
7083	255817	105302
7084	255837	105259
7085	255864	105220
7086	255890	105179
7087	255966	105160
7088	256003	105124
7089	256040	105088
7090	256140	105078
7091	256180	105043
7092	256220	105009
7093	256249	104970
7094	256318	104948
7095	256354	104911
7096	256377	104870
7097	256406	104831
7098	256434	104791
7099	256481	104759
7100	256686	104792
7101	256712	104752
7102	256740	104712
7103	256780	104678
7104	256804	104637
7105	256827	104595
7106	256868	104561
7107	256892	104520
7108	256921	104481
7109	256942	104439
7110	256952	104392
7111	256974	104350
7112	256985	104304
7113	257006	104262
7114	257038	104224
7115	257139	104214
7116	257167	104174
7117	257182	104130
7118	257219	104094
7119	257301	104077
7120	257330	104037
7121	257364	104000
7122	257400	103964
7123	257427	103925
7124	257469	103891
7125	257513	103858
7126	257586	103836
7127	257665	103818
7128	257685	103775
7129	257700	103730
7130	257713	103685
7131	257745	103647
7132	257811	103623
7133	258021	103657
7134	258041	103614
7135	258060	103571
7136	258096	103534
7137	258117	103493
7138	258133	103448
7139	258147	103403
7140	258162	103359
7141	258196	103322
7142	258213	103278
7143	258250	103242
7144	258276	103201
7145	258312	103165
7146	258497	103189
7147	258552	103160
7148	258573	103118
7149	258593	103075
7150	258613	103033
7151	258655	102999
7152	258679	102958
7153	258814	102961
7154	258884	102938
7155	258900	102894
7156	258914	102849
7157	258986	102827
7158	259014	102787
7159	259064	102757
7160	259112	102725
7161	259148	102689
7162	259165	102645
7163	259242	102625
7164	259263	102583
7165	259287	102542
7166	259363	102522
7167	259390	102482
7168	259407	102438
7169	259423	102394
7170	259442	102351
7171	259462	102308
7172	259490	102269
7173	259508	102226
7174	259526	102182
7175	259728	102212
7176	259797	102188
7177	259819	102146
7178	259840	102104
7179	259857	102061
7180	259872	102016
7181	259888	101972
7182	259904	101928
7183	259924	101885
7184	259945	101843
7185	259968	101802
7186	259982	101757
7187	259996	101712
7188	260022	101672
7189	260035	101627
7190	260058	101585
7191	260071	101540
7192	260085	101495
7193	260098	101450
7194	260112	101405
7195	260125	101360
7196	260165	101326
7197	260318	101335
7198	260332	101290
7199	260364	101252
7200	260389	101212
7201	260403	101167
7202	260422	101124
7203	260449	101084
7204	260554	101075
7205	260574	101033
7206	260590	100989
7207	260632	100955
7208	260662	100916
7209	260694	100879
7210	260710	100835
7211	260731	100792
7212	260771	100758
7213	260793	100716
7214	260810	100673
7215	260824	100628
7216	260840	100584
7217	260863	100543
7218	260886	100502
7219	260901	100457
7220	260916	100413
7221	260939	100372
7222	260953	100327
7223	260985	100289
7224	261015	100251
7225	261030	100207
7226	261054	100166
7227	261071	100123
7228	261086	100079
7229	261222	100081
7230	261236	100036
7231	261261	99996
7232	261293	99958
7233	261309	99914
7234	261358	99883
7235	261372	99838
7236	261399	99799
7237	261435	99763
7238	261449	99718
7239	261463	99673
7240	261478	99629
7241	261528	99599
7242	261542	99554
7243	261556	99510
7244	261571	99465
7245	261602	99427
7246	261615	99383
7247	261637	99341
7248	261655	99298
7249	261670	99254
7250	261689	99211
7251	261706	99168
7252	261734	99129
7253	261893	99139
7254	261911	99096
7255	261929	99053
7256	261945	99010
7257	261962	98966
7258	261992	98928
7259	262009	98885
7260	262025	98841
7261	262052	98802
7262	262080	98762
7263	262101	98720
7264	262122	98679
7265	262135	98634
7266	262149	98590
7267	262174	98550
7268	262189	98505
7269	262204	98461
7270	262248	98428
7271	262437	98450
7272	262454	98406
7273	262490	98370
7274	262616	98368
7275	262630	98324
7276	262676	98291
7277	262691	98247
7278	262705	98203
7279	262779	98181
7280	262923	98185
7281	262937	98141
7282	263053	98134
7283	263068	98090
7284	263092	98050
7285	263106	98005
7286	263126	97963
7287	263158	97926
7288	263177	97883
7289	263192	97839
7290	263207	97795
7291	263218	97750
7292	263232	97706
7293	263250	97663
7294	263265	97619
7295	263301	97583
7296	263334	97546
7297	263349	97502
7298	263368	97459
7299	263446	97439
7300	263458	97394
7301	263477	97351
7302	263632	97359
7303	263665	97322
7304	263680	97278
7305	263696	97234
7306	263711	97191
7307	263782	97167
7308	263809	97128
7309	263829	97086
7310	263841	97041
7311	263875	97004
7312	263890	96960
7313	263904	96916
7314	263915	96871
7315	263937	96829
7316	263955	96787
7317	263969	96743
7318	263993	96702
7319	264008	96658
7320	264178	96671
7321	264197	96629
7322	264210	96585
7323	264237	96545
7324	264248	96500
7325	264267	96457
7326	264283	96414
7327	264307	96374
7328	264322	96330
7329	264335	96285
7330	264388	96256
7331	264406	96213
7332	264426	96171
7333	264452	96131
7334	264504	96101
7335	264515	96056
7336	264543	96017
7337	264573	95979
7338	264585	95934
7339	264606	95892
7340	264628	95851
7341	264664	95815
7342	264697	95778
7343	264739	95744
7344	264811	95721
7345	264842	95683
7346	264881	95648
7347	264912	95610
7348	264950	95575
7349	264967	95532
7350	264987	95490
7351	265003	95447
7352	265059	95418
7353	265079	95376
7354	265104	95336
7355	265120	95293
7356	265136	95250
7357	265150	95206
7358	265167	95163
7359	265183	95120
7360	265202	95077
7361	265214	95033
7362	265226	94988
7363	265245	94946
7364	265263	94904
7365	265283	94862
7366	265323	94827
7367	265340	94785
7368	265362	94744
7369	265378	94700
7370	265397	94658
7371	265422	94618
7372	265444	94577
7373	265458	94534
7374	265475	94491
7375	265504	94452
7376	265518	94409
7377	265539	94367
7378	265553	94323
7379	265565	94279
7380	265579	94235
7381	265602	94194
7382	265623	94153
7383	265651	94114
7384	265673	94073
7385	265818	94076
7386	265829	94031
7387	265856	93992
7388	265870	93948
7389	265888	93906
7390	265901	93862
7391	265912	93817
7392	265923	93772
7393	265933	93727
7394	265946	93683
7395	265957	93639
7396	265978	93597
7397	265988	93552
7398	265998	93507
7399	266008	93462
7400	266032	93422
7401	266054	93381
7402	266089	93345
7403	266099	93299
7404	266108	93254
7405	266130	93213
7406	266144	93170
7407	266160	93127
7408	266176	93084
7409	266189	93040
7410	266202	92996
7411	266212	92951
7412	266222	92906
7413	266235	92862
7414	266246	92818
7415	266257	92773
7416	266328	92750
7417	266352	92710
7418	266369	92667
7419	266383	92623
7420	266396	92580
7421	266406	92535
7422	266446	92500
7423	266457	92456
7424	266468	92411
7425	266605	92410
7426	266732	92406
7427	266742	92361
7428	266871	92357
7429	266914	92324
7430	266936	92283
7431	266974	92248
7432	266997	92208
7433	267018	92167
7434	267029	92122
7435	267046	92080
7436	267057	92035
7437	267067	91990
7438	267079	91946
7439	267089	91901
7440	267102	91857
7441	267113	91813
7442	267126	91769
7443	267140	91726
7444	267151	91681
7445	267164	91638
7446	267187	91597
7447	267207	91556
7448	267218	91512
7449	267239	91471
7450	267251	91427
7451	267276	91387
7452	267361	91368
7453	267372	91324
7454	267388	91281
7455	267403	91238
7456	267413	91193
7457	267422	91148
7458	267432	91104
7459	267445	91060
7460	267455	91016
7461	267465	90971
7462	267476	90927
7463	267486	90882
7464	267513	90843
7465	267529	90801
7466	267552	90760
7467	267573	90720
7468	267611	90684
7469	267624	90641
7470	267644	90599
7471	267662	90558
7472	267682	90516
7473	267696	90473
7474	267714	90431
7475	267754	90397
7476	267772	90355
7477	267788	90313
7478	267802	90270
7479	267827	90230
7480	267844	90188
7481	267863	90147
7482	267877	90103
7483	267890	90060
7484	267914	90020
7485	267932	89978
7486	267949	89936
7487	267963	89893
7488	267978	89850
7489	267996	89809
7490	268007	89765
7491	268026	89723
7492	268046	89682
7493	268060	89639
7494	268080	89598
7495	268090	89554
7496	268109	89512
7497	268122	89469
7498	268137	89426
7499	268157	89385
7500	268184	89347
7501	268203	89305
7502	268217	89262
7503	268229	89219
7504	268244	89176
7505	268285	89142
7506	268309	89102
7507	268323	89060
7508	268364	89026
7509	268383	88984
7510	268394	88940
7511	268412	88899
7512	268431	88857
7513	268454	88817
7514	268469	88775
7515	268480	88731
7516	268493	88688
7517	268512	88646
7518	268527	88604
7519	268546	88563
7520	268564	88521
7521	268585	88481
7522	268604	88439
7523	268623	88398
7524	268642	88357
7525	268661	88316
7526	268680	88275
7527	268699	88233
7528	268750	88203
7529	268770	88162
7530	268788	88121
7531	268805	88079
7532	268822	88037
7533	268842	87996
7534	268854	87953
7535	268869	87910
7536	268941	87886
7537	268959	87845
7538	268986	87806
7539	269009	87766
7540	269027	87725
7541	269063	87689
7542	269082	87649
7543	269101	87607
7544	269119	87566
7545	269154	87530
7546	269177	87490
7547	269204	87452
7548	269224	87411
7549	269244	87370
7550	269262	87329
7551	269280	87287
7552	269297	87246
7553	269316	87205
7554	269335	87164
7555	269494	87168
7556	269512	87127
7557	269643	87122
7558	269660	87080
7559	269678	87039
7560	269702	86999
7561	269724	86959
7562	269743	86918
7563	269760	86876
7564	269779	86835
7565	269798	86794
7566	269817	86753
7567	269869	86723
7568	269891	86683
7569	269913	86643
7570	269936	86603
7571	269977	86569
7572	270002	86530
7573	270022	86490
7574	270048	86451
7575	270074	86412
7576	270096	86372
7577	270118	86332
7578	270151	86295
7579	270164	86253
7580	270187	86213
7581	270207	86172
7582	270251	86139
7583	270278	86101
7584	270294	86059
7585	270316	86019
7586	270342	85980
7587	270365	85941
7588	270391	85902
7589	270414	85862
7590	270429	85820
7591	270458	85782
7592	270478	85742
7593	270496	85701
7594	270510	85658
7595	270532	85618
7596	270555	85579
7597	270579	85539
7598	270603	85500
7599	270623	85460
7600	270646	85420
7601	270670	85381
7602	270701	85344
7603	270727	85305
7604	270765	85270
7605	270795	85233
7606	270822	85194
7607	270868	85162
7608	270890	85122
7609	270918	85084
7610	270942	85045
7611	270966	85006
7612	270990	84967
7613	271017	84928
7614	271033	84887
7615	271052	84846
7616	271080	84808
7617	271100	84767
7618	271116	84726
7619	271139	84686
7620	271152	84644
7621	271179	84605
7622	271201	84565
7623	271262	84538
7624	271286	84499
7625	271314	84461
7626	271343	84423
7627	271366	84384
7628	271388	84344
7629	271405	84302
7630	271428	84263
7631	271450	84223
7632	271473	84184
7633	271493	84143
7634	271509	84102
7635	271525	84060
7636	271547	84020
7637	271582	83985
7638	271596	83942
7639	271617	83902
7640	271637	83862
7641	271660	83822
7642	271684	83783
7643	271696	83741
7644	271717	83701
7645	271740	83661
7646	271763	83622
7647	271785	83582
7648	271806	83542
7649	271828	83502
7650	271857	83465
7651	271876	83424
7652	271898	83385
7653	271912	83342
7654	271929	83301
7655	271961	83265
7656	271992	83228
7657	272008	83186
7658	272080	83162
7659	272097	83121
7660	272117	83080
7661	272161	83048
7662	272181	83007
7663	272208	82969
7664	272232	82930
7665	272268	82895
7666	272303	82859
7667	272341	82824
7668	272383	82791
7669	272447	82764
7670	272491	82731
7671	272514	82692
7672	272538	82653
7673	272561	82613
7674	272583	82574
7675	272599	82532
7676	272618	82492
7677	272636	82451
7678	272655	82410
7679	272678	82371
7680	272694	82330
7681	272710	82288
7682	272749	82254
7683	272766	82213
7684	272785	82172
7685	272807	82133
7686	272824	82092
7687	272846	82052
7688	272877	82015
7689	272897	81975
7690	272937	81941
7691	272963	81903
7692	272985	81863
7693	273005	81823
7694	273045	81789
7695	273079	81753
7696	273121	81719
7697	273165	81687
7698	273191	81648
7699	273206	81607
7700	273223	81566
7701	273247	81527
7702	273265	81486
7703	273290	81447
7704	273318	81410
7705	273343	81371
7706	273374	81334
7707	273395	81295
7708	273564	81299
7709	273579	81257
7710	273605	81219
7711	273666	81191
7712	273697	81154
7713	273729	81118
7714	273751	81078
7715	273831	81056
7716	273849	81015
7717	273880	80979
7718	273902	80939
7719	273924	80900
7720	273946	80860
7721	273970	80821
7722	273989	80781
7723	274010	80741
7724	274032	80702
7725	274060	80664
7726	274080	80624
7727	274104	80585
7728	274134	80548
7729	274157	80509
7730	274178	80469
7731	274191	80427
7732	274208	80386
7733	274227	80346
7734	274241	80304
7735	274262	80265
7736	274279	80224
7737	274297	80183
7738	274311	80141
7739	274329	80101
7740	274350	80061
7741	274369	80021
7742	274387	79981
7743	274536	79978
7744	274556	79938
7745	274569	79896
7746	274586	79855
7747	274604	79815
7748	274650	79783
7749	274670	79743
7750	274682	79700
7751	274700	79660
7752	274809	79646
7753	274832	79607
7754	274851	79567
7755	274878	79529
7756	274892	79487
7757	274903	79444
7758	274916	79403
7759	274942	79364
7760	274956	79323
7761	274975	79283
7762	275000	79244
7763	275022	79205
7764	275036	79163
7765	275064	79126
7766	275074	79083
7767	275086	79041
7768	275100	78999
7769	275113	78957
7770	275126	78915
7771	275144	78875
7772	275162	78835
7773	275174	78793
7774	275188	78751
7775	275223	78716
7776	275265	78682
7777	275283	78642
7778	275296	78600
7779	275312	78559
7780	275335	78520
7781	275356	78481
7782	275404	78449
7783	275428	78410
7784	275441	78369
7785	275458	78328
7786	275480	78289
7787	275493	78247
7788	275509	78206
7789	275534	78168
7790	275548	78126
7791	275562	78085
7792	275579	78045
7793	275597	78004
7794	275620	77965
7795	275660	77931
7796	275670	77889
7797	275683	77847
7798	275704	77808
7799	275724	77768
7800	275744	77728
7801	275755	77686
7802	275771	77645
7803	275784	77604
7804	275797	77562
7805	275816	77522
7806	275844	77485
7807	275863	77445
7808	275880	77404
7809	275891	77362
7810	275911	77323
7811	275930	77283
7812	275949	77243
7813	275966	77202
7814	275979	77161
7815	276000	77121
7816	276018	77081
7817	276042	77043
7818	276066	77004
7819	276186	76993
7820	276207	76953
7821	276233	76916
7822	276259	76877
7823	276274	76837
7824	276326	76806
7825	276347	76766
7826	276364	76726
7827	276385	76687
7828	276399	76646
7829	276425	76608
7830	276443	76568
7831	276466	76529
7832	276480	76488
7833	276501	76449
7834	276523	76410
7835	276542	76370
7836	276561	76330
7837	276579	76290
7838	276597	76250
7839	276622	76212
7840	276645	76173
7841	276704	76145
7842	276732	76107
7843	276760	76070
7844	276779	76030
7845	276792	75989
7846	276818	75951
7847	276833	75910
7848	276853	75870
7849	276866	75829
7850	276885	75789
7851	276900	75749
7852	276920	75709
7853	276947	75672
7854	276976	75635
7855	276995	75595
7856	277025	75558
7857	277048	75520
7858	277072	75481
7859	277094	75442
7860	277110	75402
7861	277128	75362
7862	277149	75323
7863	277186	75288
7864	277205	75248
7865	277234	75212
7866	277256	75173
7867	277279	75134
7868	277310	75098
7869	277335	75060
7870	277361	75022
7871	277385	74984
7872	277411	74946
7873	277438	74909
7874	277456	74869
7875	277542	74847
